Codigo,data_nascimento,genereo,cidade,setor,limite
92201,1981-01-07,F,Anápolis,JARDIM ALEXANDRINA,0.00
98073,1974-03-05,F,Anápolis,JARDIM BANDEIRANTES,0.00
38336,1953-04-19,F,Anápolis,JARDIM PROGRESSO,0.00
116249,1977-04-24,F,Anápolis,SANTOS DUMONT,0.00
48090,1966-02-22,F,Anápolis,NOVA VILA,300.00
109204,1976-09-07,F,Anápolis,SAO LOURENCO,0.00
39899,1968-08-26,F,Anápolis,CENTRO ANAPOLIS,0.00
107304,1977-11-08,F,Anápolis,BANDEIRAS,0.00
100878,1944-11-28,F,Anápolis,ALEXANDRINA,0.00
113156,1991-07-29,F,Anápolis,MIRAGE,0.00
110420,1981-01-28,F,Anápolis,BOA VISTA,600.00
17753,1967-02-07,F,Anápolis,BOUGANVILLE,0.00
46142,1975-01-04,F,Anápolis,PARQUE DOS PIRINEUS,0.00
31737,1963-05-16,F,Anápolis,JUNDIAI,0.00
53235,1977-06-08,F,Anápolis,VILA BELA,0.00
108930,1992-06-08,F,Anápolis,MARACANANZINHO,0.00
115810,1990-03-19,F,Anápolis,ADRIANA PARQUE,0.00
4582,1950-10-12,F,Anápolis,JARDIM ALEXANDRINA,0.00
90795,1971-08-15,F,Anápolis,JANDAIA,0.00
157,1961-05-15,F,Anápolis,SANTA MARIA DE NAZAR,0.00
101919,0000-00-00,F,Anápolis,BAIRRO SAO JOSE,0.00
65131,1949-03-04,F,Anápolis,ANDRACEL CENTER,0.00
110455,1985-10-30,F,Anápolis,BOUGANVILLE,600.00
93621,1959-12-13,F,Anápolis,JAIARA,0.00
96216,1979-04-12,M,Anápolis,ITAMARATY 4ª ETAPA,0.00
93818,1946-04-12,F,Anápolis,JARAGUA,0.00
18241,1963-12-05,F,Anápolis,SOUZANIA,0.00
64716,1980-12-02,F,Anápolis,CALDAS NOVAS,0.00
54382,1976-04-19,F,Anápolis,JUNDIAI,0.00
14427,1953-06-15,F,Anápolis,CENTRO,0.00
103373,1992-02-04,F,Anápolis,BANDEIRAS,0.00
97266,1972-07-19,F,Anápolis,MARACANA,0.00
19709,1950-06-13,F,Anápolis,ALEXANDRINA,0.00
99706,1972-03-05,F,Anápolis,RESIDENCIAL MORUMBI,0.00
2475,1960-05-15,F,Anápolis,JARDIM PALMARES,0.00
53357,1976-02-12,F,Anápolis,MIRAGE,0.00
115397,0000-00-00,F,Anápolis,VILA VERDE,0.00
52001,1958-05-16,F,Anápolis,JAIARA,0.00
57406,1947-11-02,F,Anápolis,ITAMARATY,0.00
47947,1957-11-18,F,Anápolis,ALEXANDRINA,0.00
114892,1985-06-27,F,Anápolis,ITAMARATY 4ª ETAPA,0.00
52570,1948-08-31,F,Anápolis,ALEXANDRINA,0.00
107171,1940-05-27,F,Anápolis,ANAPOLIS CITY,800.00
35300,1953-04-27,F,Anápolis,QD.04 LT.14 ALEXANDR,0.00
91070,1958-05-19,F,Anápolis,JUNDIAI,0.00
94916,1957-05-10,F,Anápolis,SETOR SUL,0.00
60346,1972-09-08,F,Anápolis,INDEFINIDO,0.00
96764,1976-02-01,F,Anápolis,NOVA VILA,0.00
103097,1960-01-21,F,Anápolis,ANTONIO FERNANDES,0.00
19729,1976-04-25,F,Anápolis,ALEXANDRINA,0.00
40374,1974-02-28,F,Anápolis,CENTRO,0.00
107682,1947-10-28,F,Anápolis,LAS PALMAS,0.00
104906,1956-04-07,F,Anápolis,ITAMARATY,0.00
48664,1974-03-01,F,Anápolis,ELDORADO,0.00
93623,1959-11-20,F,Anápolis,NOSSA SENHORA D`ABAD,0.00
62684,1982-12-06,F,Anápolis,JK NOVA CAPITAL,0.00
34532,1978-12-10,F,Anápolis,ALEXANDRINA,0.00
92180,1963-03-10,F,Anápolis,BOM SUCESSO,0.00
51458,1974-09-16,F,Anápolis,CITIO,0.00
66612,1939-05-10,F,Anápolis,CENTRO ANAPOLIS,0.00
111520,0000-00-00,F,Anápolis,JUNDIAI,0.00
5771,1952-02-28,F,Anápolis,ANAPOLIS CITY,0.00
91376,1945-12-05,F,Anápolis,ALEXANDRINA,0.00
116130,1970-05-20,F,Anápolis,SAO JORGE,0.00
102810,1958-05-18,F,Anápolis,ITAMARATY,0.00
60530,1979-04-22,F,Anápolis,NOVA VILA,0.00
67516,1986-08-05,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
101169,1962-09-22,F,Anápolis,DOM FELIPE,0.00
61329,1945-12-04,F,Anápolis,B.ITAMARATY,0.00
117875,1994-03-06,F,Anápolis,JAIARA,250.00
65825,1986-04-07,F,Anápolis,ALEXANDRINA,0.00
54620,1957-09-28,F,Anápolis,BATISTA,0.00
67356,1975-01-07,F,Anápolis,DON PEDRO 2,0.00
57433,1980-06-28,F,Anápolis,CENTRO,0.00
49078,1964-01-23,F,Anápolis,JARDIM GOIANO,0.00
100397,1962-03-31,F,Anápolis,MARACANA,0.00
61232,1956-09-16,F,Anápolis,ALEXANDRINA,0.00
96850,0000-00-00,F,Anápolis,ABADIANIA,0.00
92708,1976-01-16,F,Anápolis,JARDIM PROGRESSO,0.00
4583,1962-12-09,F,Anápolis,BOM SUCESSO,0.00
93085,1965-11-20,F,Anápolis,JARDIM DAS AMERICAS,700.00
47588,1961-10-21,F,Anápolis,FORMOSA IV ETAPA,0.00
26616,1960-01-21,F,Anápolis,JAIARA,0.00
63696,1978-03-17,F,Anápolis,ITAMARATY,0.00
56304,1966-06-08,F,Anápolis,JARDIM DAS AMERICAS,0.00
116022,1979-10-27,F,Anápolis,BATISTA,0.00
66277,1955-07-20,F,Anápolis,MARACANA,0.00
840,1954-01-07,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
23161,1981-01-05,F,Anápolis,PARQUE IRACEMA,0.00
15846,1961-01-05,F,Anápolis,ALEXANDRINA,0.00
46708,0000-00-00,F,Anápolis,SETOR SUL,0.00
108797,1982-12-19,F,Anápolis,JAIARA,0.00
107027,1979-06-04,F,Anápolis,BOM SUCESSO,0.00
59694,1978-11-09,F,Anápolis,ANTONIO FERNANDES,0.00
59468,1980-08-01,F,Anápolis,PARQUE DAS NACOES,0.00
33812,1954-12-27,F,Anápolis,ITAMARATY,0.00
36704,1956-03-12,F,Anápolis,CENTRO,0.00
35478,1974-11-15,F,Anápolis,ANA PAULA,0.00
96606,1991-05-06,F,Anápolis,JANDAIA,0.00
101968,1987-09-02,F,Anápolis,JUNDIAI INDUSTRIAL,450.00
104613,1974-06-28,F,Anápolis,PARQUE BRASILIA 2 ET,0.00
100407,1977-02-05,F,Anápolis,MARACANA,0.00
63544,1969-09-18,F,Anápolis,SANTA RITA VILA,0.00
95186,1987-05-06,F,Anápolis,RESIDENCIAL BELA VIS,0.00
91191,1979-09-28,F,Anápolis,FREI EUSTAQUIO,0.00
110941,0000-00-00,F,Anápolis,APARECIDA DE GOIANIA,0.00
39085,1973-03-07,F,Anápolis,JUNDIAI,0.00
39400,1960-02-02,F,Anápolis,JUNDIAI,0.00
57168,1974-07-10,F,Anápolis,PARQUE IRACEMA,0.00
49386,1937-08-25,F,Anápolis,JARDIM DAS AMERICAS,0.00
107227,1987-02-02,F,Anápolis,JK NOVA CAPITAL,0.00
13883,1982-12-26,F,Anápolis,JARDIM PROGRESSO,0.00
92716,1979-08-02,F,Anápolis,MARACANA,0.00
112900,1974-07-20,F,Anápolis,JARDIM PROGRESSO,0.00
40904,1950-09-10,F,Anápolis,ALEXANDRINA,0.00
42891,1960-08-28,F,Anápolis,BAIRRO ALVORADA,0.00
41558,1984-04-30,M,Anápolis,ANEXO FREI EUSTAQUIO,0.00
11227,1961-01-05,F,Anápolis,BAIRRO SAO JOSE,0.00
31281,1960-10-01,F,Anápolis,JAIARA,0.00
100103,1945-11-11,F,Anápolis,MARACANA,0.00
94272,1984-01-18,F,Anápolis,CENTRO ANAPOLIS,400.00
27516,1972-12-04,F,Anápolis,CENTRO,0.00
4044,1967-10-04,F,Anápolis,JAIARA,0.00
95916,1980-03-07,F,Anápolis,JAIARA,0.00
66331,1958-10-15,F,Anápolis,BOM SUCESSO,0.00
19050,1967-07-27,F,Anápolis,ITAMARATY 2 ETAPA,0.00
181863,1992-03-20,F,Anápolis,RESIDENCIAL ALPHAVILLE,0.00
106763,1986-10-01,F,Anápolis,MARACANA,0.00
112363,1969-06-11,F,Anápolis,RESIDENCIAL ANDER,0.00
91590,1971-09-01,F,Anápolis,ITAMARATY 2 ETAPA,0.00
95076,1949-10-17,F,Anápolis,ALEXANDRINA,0.00
92153,1965-02-24,F,Anápolis,JARAGUA,0.00
99519,1956-07-16,F,Anápolis,JUNDIAI,0.00
31740,1975-10-31,F,Anápolis,ALEXANDRINA,600.00
91142,1973-05-01,F,Anápolis,VILA JUSSARA,0.00
50706,1975-07-10,F,Anápolis,MARACANA,0.00
101949,0000-00-00,F,Anápolis,VILA GOIS,0.00
58970,1973-04-15,F,Anápolis,ALEXANDRINA,0.00
42655,1962-05-07,F,Anápolis,JUNDIAI INDUSTRIAL,0.00
114543,1987-03-01,M,Anápolis,MANOEL GONÇALVES,0.00
60867,1982-03-15,F,Anápolis,DOM EMANUEL,0.00
120309,0000-00-00,F,Anápolis,JARDIM DAS AMERICAS,0.00
114446,1963-11-18,F,Anápolis,SAO LOURENCO,0.00
56781,1976-11-11,F,Anápolis,JAIARA,0.00
62964,1973-09-23,F,Anápolis,JOANAPOLIS,0.00
64695,1955-10-13,F,Anápolis,CENTRO,0.00
117562,0000-00-00,F,Anápolis,SANTA MARIA DE NAZAR,0.00
95270,1965-07-19,F,Anápolis,ALEXANDRINA,0.00
8935,1956-06-20,F,Anápolis,MARACANA,0.00
91097,1969-11-25,F,Anápolis,JUNDIAI,0.00
35317,1942-11-15,F,Anápolis,ALEXANDRINA,0.00
116246,1993-07-14,F,Anápolis,JARDIM PROGRESSO,0.00
117235,1981-08-16,F,Anápolis,VILA DOS SARGENTOS 2,500.00
50844,1945-01-12,F,Anápolis,SANTA ISABEL,0.00
92785,0000-00-00,F,Anápolis,CONJUNTO VILLAGE JAR,0.00
112999,1990-08-30,F,Anápolis,CENTRO,0.00
91186,1956-11-10,F,Anápolis,POLOCENTRO,0.00
96988,0000-00-00,F,Anápolis,NEROPOLIS,0.00
181914,1953-02-07,F,Anápolis,CALIXTOPOLIS,0.00
49846,1963-08-31,F,Anápolis,VILA VERDE,0.00
114613,1988-12-22,F,Anápolis,ALDEIA DOS SONHOS,0.00
56789,1964-07-16,F,Anápolis,JAIARA,0.00
67611,1961-10-10,F,Anápolis,MONICA BRAGA,0.00
93765,0000-00-00,F,Anápolis,BANDEIRAS,0.00
35964,1961-05-18,F,Anápolis,PARAISO,0.00
6533,1966-09-21,F,Anápolis,CENTENARIO,0.00
106084,1984-12-21,F,Anápolis,JARDIM ALEXANDRINA,0.00
41304,1956-12-05,F,Anápolis,ALEXANDRINA,0.00
50347,1977-05-03,F,Anápolis,JUNDIAI,0.00
43219,1981-06-17,F,Anápolis,ITAMARATY 4ª ETAPA,0.00
94665,1969-05-11,F,Anápolis,ANAPOLIS CITY 3ª ETA,0.00
120125,2007-03-09,F,Anápolis,ALDEIA DOS SONHOS,0.00
41054,1977-12-15,F,Anápolis,MARACANA,0.00
55987,1967-01-28,F,Anápolis,JAIARA,0.00
39533,1964-03-08,F,Anápolis,JUNDIAI,0.00
108344,0000-00-00,F,Anápolis,RESIDENCIAL ARAGUAIA,0.00
94079,1974-01-14,F,Anápolis,JARDIM ALEXANDRINA,0.00
61151,1961-01-23,F,Anápolis,SANTA MARIA DE NAZAR,0.00
91793,1960-10-24,F,Anápolis,JARDIM PROGRESSO,0.00
4482,1952-01-24,F,Anápolis,JUNDIAI INDUSTRIAL,0.00
112086,1954-07-06,F,Anápolis,ALEXANDRINA,0.00
181919,1994-07-04,F,Anápolis,RES ANA CAROLINA,0.00
60493,1960-06-22,F,Anápolis,JARDIM PROGRESSO,0.00
49214,1963-04-26,F,Anápolis,CENTRO,0.00
1836,1958-06-01,F,Anápolis,ALEXANDRINA,0.00
103864,1956-11-16,F,Anápolis,CENTRO ANAPOLIS,0.00
48884,0000-00-00,F,Anápolis,JAIARA,0.00
104859,0000-00-00,F,Anápolis,PIRENOPOLIS,0.00
112049,1987-04-11,F,Anápolis,MARACANANZINHO,0.00
115648,1958-08-11,F,Anápolis,BOA VISTA,0.00
15597,1949-05-08,F,Anápolis,ALEXANDRINA,0.00
107219,1986-03-12,F,Anápolis,ALDEIA DOS SONHOS,0.00
91898,1986-10-31,F,Anápolis,BANDEIRAS,1000.00
17031,1973-12-17,F,Anápolis,BANDEIRAS,0.00
65593,1973-10-10,F,Anápolis,ALEXANDRINA,0.00
62155,1938-12-30,F,Anápolis,ALEXANDRINA,0.00
21269,1963-11-29,F,Anápolis,NOVO PARAISO,0.00
103965,1956-06-09,F,Anápolis,CENTRO ANAPOLIS,0.00
116253,1976-09-01,M,Anápolis,JAIARA,0.00
63229,1963-01-03,F,Anápolis,ALEXANDRINA,0.00
101905,0000-00-00,F,Anápolis,NACOES UNIDAS,0.00
96048,1958-10-19,F,Anápolis,CENTRO,400.00
93221,1982-05-21,F,Anápolis,ALEXANDRINA,0.00
57020,1982-08-18,F,Anápolis,VILA VERDE,0.00
54885,1944-11-20,F,Anápolis,ANDRACEL CENTER,0.00
58423,1956-11-03,F,Anápolis,ANDRACEL CENTER,0.00
94253,1991-02-11,F,Anápolis,CENTRO,0.00
101794,1993-08-11,F,Anápolis,JAIARA,0.00
92690,1976-10-07,F,Anápolis,ANEXO ITAMARATY,0.00
67799,1961-03-26,F,Anápolis,NOVA VILA,0.00
91595,1953-11-17,F,Anápolis,VILA GOIS,0.00
117653,1976-07-25,F,Anápolis,MARACANA,500.00
91390,1938-07-08,F,Anápolis,ALEXANDRINA,0.00
111972,1988-07-26,F,Anápolis,RESIDENCIAL VALE DO,0.00
48255,1963-04-17,F,Anápolis,ITAMARATY 2 ETAPA,0.00
3585,1968-04-08,F,Anápolis,JUNDIAI,0.00
26530,1961-01-17,F,Anápolis,ALEXANDRINA,0.00
16891,1956-07-29,F,Anápolis,JAIARA,0.00
49614,1982-04-18,F,Anápolis,JUNDIAI,0.00
64944,1949-07-05,F,Anápolis,JUNDIAI,0.00
27775,0000-00-00,F,Anápolis,NACOES UNIDAS,0.00
61772,1968-10-13,M,Anápolis,ANTONIO FERNANDES,0.00
61548,1988-04-26,F,Anápolis,JARDIM ALEXANDRINA,0.00
91769,1974-07-30,F,Anápolis,JAIARA,0.00
111969,1969-07-21,F,Anápolis,JARDIM DOS IPES,0.00
59924,1967-04-08,F,Anápolis,ITAMARATY,0.00
96214,1951-05-03,F,Anápolis,MARACANA,0.00
92046,1958-09-22,F,Anápolis,ALEXANDRINA,0.00
66299,1974-08-18,F,Anápolis,JAIARA,300.00
53557,1981-11-17,F,Anápolis,JOANAPOLIS,0.00
53451,1981-07-22,F,Anápolis,JAIARA,0.00
98650,1980-06-16,F,Anápolis,CIDADE UNIVERSITARIA,0.00
110104,1975-04-24,F,Anápolis,CENTRO,0.00
65657,1959-09-01,F,Anápolis,ITAMARATY,0.00
94500,1963-03-22,F,Anápolis,JARDIM PROGRESSO,0.00
95798,1986-05-24,F,Anápolis,JARDIM PROGRESSO,0.00
104789,1960-09-20,F,Anápolis,BOM SUCESSO,0.00
97750,1969-04-22,M,Anápolis,ALEXANDRINA,0.00
106555,1961-09-20,F,Anápolis,NOVA VILA,0.00
94978,1982-12-22,F,Anápolis,BAIRRO SAO JOAO,0.00
117873,1969-02-05,F,Anápolis,BOA VISTA,0.00
18469,1956-11-07,F,Anápolis,CENTRO,0.00
63394,1974-02-27,F,Anápolis,SANTO ANDRE,0.00
49663,1958-05-18,F,Anápolis,MARACANA,0.00
117286,1974-10-30,F,Anápolis,BAIRRO DE LOURDES,500.00
65216,1966-01-16,F,Anápolis,BOUGANVILLE,0.00
106441,1975-01-03,F,Anápolis,PARQUE DOS PIRINEUS,0.00
117670,1963-05-28,F,Anápolis,SAO JOSE,0.00
101816,1942-02-10,F,Anápolis,VILA FORMOSA,0.00
19604,1961-10-19,F,Anápolis,JAIARA,0.00
104919,1981-08-27,F,Anápolis,INDUSTRIAL AEROPORTO,0.00
92655,1962-08-15,F,Anápolis,ALEXANDRINA,0.00
182017,1993-02-22,F,Anápolis,SETOR SUL JAMIL MIGUEL,0.00
96875,1972-01-22,F,Anápolis,LEBLON,0.00
90648,1967-04-04,F,Anápolis,ITAMARATY,0.00
47321,1975-10-19,F,Anápolis,MARACANA,0.00
47315,1965-09-15,F,Anápolis,JARDIM PROGRESSO,0.00
41881,1975-07-09,F,Anápolis,MIRAGE,0.00
104055,0000-00-00,F,Anápolis,JARDIM EUROPA,0.00
116913,1994-02-13,F,Anápolis,PARQUE DOS PIRINEUS,0.00
44370,1964-10-13,F,Anápolis,CENTRO ANAPOLIS,0.00
60821,1979-11-17,F,Anápolis,ALEXANDRINA,0.00
91973,0000-00-00,F,Anápolis,DAS AMERICAS JARDIM,0.00
91988,1950-01-23,F,Anápolis,JAIARA,0.00
61899,1979-09-11,F,Anápolis,SANTA MARIA DE NAZAR,0.00
48536,1984-06-04,F,Anápolis,JARDIM DOS IPES,0.00
51238,1962-07-10,F,Anápolis,CIDADE UNIVERSITARIA,0.00
45543,1968-03-02,F,Anápolis,MARACANA,0.00
3959,1952-09-22,F,Anápolis,NOSSA SENHORA DA ABA,0.00
97887,1985-01-15,F,Anápolis,SAO JORGE,0.00
97535,1983-06-21,F,Anápolis,RECANTO DO SOL,0.00
29059,1973-07-12,F,Anápolis,RECANTO DO SOL,0.00
856,1959-12-23,F,Anápolis,JUNDIAI,0.00
109672,1959-07-16,F,Anápolis,JARDIM ALEXANDRINA,200.00
112424,1962-05-27,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
43119,1958-12-25,F,Anápolis,CENTRO,0.00
67109,1981-03-08,F,Anápolis,NOVA VILA,0.00
51335,1967-11-19,F,Anápolis,JAIARA,0.00
98737,1961-11-16,F,Anápolis,JAIARA,0.00
42872,1962-04-13,F,Anápolis,MIRAGE,0.00
116234,1952-08-11,F,Anápolis,JARDIM BANDEIRANTES,0.00
94979,1952-10-22,F,Anápolis,ALEXANDRINA,0.00
103485,1961-07-09,F,Anápolis,MARACANA,0.00
64311,1948-02-22,F,Anápolis,ANTONIO FERNANDES,0.00
103222,1986-07-30,F,Anápolis,JAIARA,0.00
102688,1953-06-16,F,Anápolis,ALEXANDRINA,0.00
117181,1997-11-26,F,Anápolis,LAS PALMAS,0.00
115809,1959-08-29,F,Anápolis,MIRAGE,0.00
16937,1967-03-04,F,Anápolis,ALEXANDRINA,0.00
29461,1974-02-02,F,Anápolis,VILA GOIS,0.00
7505,1952-06-25,F,Anápolis,ALEXANDRINA,0.00
118054,0000-00-00,F,Anápolis,NOVA VILA,0.00
53771,1969-11-26,F,Anápolis,JARDIM ALEXANDRINA,0.00
42020,0000-00-00,F,Anápolis,VILAGE JARDIM,0.00
90935,1982-10-17,F,Anápolis,VILA BRASIL,0.00
90635,1983-10-12,F,Anápolis,JUNDIAI,0.00
64878,1970-01-11,F,Anápolis,ALEXANDRINA,0.00
34050,0000-00-00,F,Anápolis,J.AMERICA 1.ETEPA,0.00
28485,1963-01-10,F,Anápolis,ALTO DA BELA VISTA,0.00
95480,1982-10-10,F,Anápolis,ALEXANDRINA,0.00
21820,1970-11-24,F,Anápolis,ITAMARATY 2 ETAPA,0.00
116214,1973-07-04,F,Anápolis,RESIDENCIAL ARAGUAIA,600.00
57915,1974-08-10,F,Anápolis,V.FORMOSA,0.00
116624,1991-05-11,F,Anápolis,JARDIM DAS AMERICAS,0.00
21363,1943-08-31,F,Anápolis,ALEXANDRINA,0.00
48169,1962-02-25,F,Anápolis,JAIARA,0.00
25814,1956-02-13,F,Anápolis,MARACANA,0.00
91498,1980-04-07,F,Anápolis,ALPHAVILLE,0.00
182062,1991-03-07,F,Anápolis,VILA BELA,0.00
91197,1961-05-04,F,Anápolis,BAIRRO DE LOURDES,0.00
95137,1955-10-01,F,Anápolis,RESIDENCIAL JARDIM I,0.00
39674,1955-10-09,F,Anápolis,FREI EUSTAQUIO,0.00
101833,1976-08-15,F,Anápolis,ALEXANDRINA,0.00
42796,1953-12-03,F,Anápolis,JAIARA,0.00
38239,1959-01-30,F,Anápolis,LAS PALMAS,0.00
92202,1983-01-06,F,Anápolis,JAIARA,0.00
58538,1969-04-29,F,Anápolis,RESIDENCIAL MORUMBI,0.00
14344,1947-03-18,F,Anápolis,ANTONIO FERNANDES,0.00
105935,0000-00-00,F,Anápolis,GOIANIRA,0.00
119269,1990-06-23,F,Anápolis,PARQUE DOS PIRINEUS,300.00
104800,1968-03-11,F,Anápolis,CENTRO,0.00
92671,1973-10-19,F,Anápolis,PETROPOLIS,0.00
110044,1976-09-19,F,Anápolis,CENTRO ANAPOLIS,0.00
119875,1984-09-17,F,Anápolis,PIRENOPOLIS,0.00
93587,0000-00-00,F,Anápolis,RESIDENCIAL DAS FLOR,0.00
101851,1968-11-18,F,Anápolis,MARACANA,0.00
104066,1980-02-14,F,Anápolis,FILOSTRO,0.00
101069,0000-00-00,F,Anápolis,CENTRAL,0.00
67537,1969-09-14,F,Anápolis,JK NOVA CAPITAL,0.00
100444,1977-12-10,F,Anápolis,ALEXANDRINA,0.00
36727,1969-03-20,F,Anápolis,ANEXO ITAMARATY,500.00
40786,1965-01-18,F,Anápolis,PARQUE IRACEMA,0.00
115602,1983-04-01,F,Anápolis,RESIDENCIAL JARDIM I,0.00
120387,1999-07-23,M,Anápolis,JARDIM ALEXANDRINA,200.00
104712,1979-10-16,F,Anápolis,JARDIM BANDEIRANTES,0.00
99059,1975-10-18,M,Anápolis,PARQUE BRASILIA 2 ET,0.00
59220,1982-11-20,F,Anápolis,JAIARA,0.00
92845,1975-06-16,F,Anápolis,SAO LOURENCO,0.00
60363,1981-07-26,F,Anápolis,MARACANANZINHO,0.00
96012,1975-03-23,F,Anápolis,JAIARA,0.00
4353,1968-07-09,F,Anápolis,BOM SUCESSO,0.00
41754,1968-03-19,F,Anápolis,JUNDIAI,0.00
68031,1958-07-22,F,Anápolis,RES ANA CAROLINA,0.00
108922,1980-06-23,M,Anápolis,SANTA MARIA DE NAZAR,0.00
107992,1976-03-18,F,Anápolis,ITAMARATY,0.00
24647,1975-06-13,F,Anápolis,JANDAIA,0.00
92719,1953-09-06,F,Anápolis,ITAMARATY 2 ETAPA,0.00
106956,1972-01-07,F,Anápolis,ALDEIA DOS SONHOS,0.00
48656,1974-12-13,F,Anápolis,ITAMARATY,180.00
105365,1983-10-10,F,Anápolis,VILA NORTE,0.00
50960,1951-06-21,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
100555,1969-05-07,F,Anápolis,ANA PAULA,0.00
117569,1966-02-16,M,Anápolis,ANAPOLIS CITY,0.00
19814,1961-04-30,F,Anápolis,JUNDIAI,0.00
52399,1972-03-08,F,Anápolis,JAIARA,0.00
41846,1965-08-03,F,Anápolis,RES. PEDRO LUDOVICO,0.00
119411,1991-04-05,F,Anápolis,MARACANA,0.00
100358,1940-01-01,F,Anápolis,FREI EUSTAQUIO,0.00
96699,1972-06-06,F,Anápolis,SANTA CECILIA,0.00
41097,1969-11-28,F,Anápolis,JARDIM DAS AMERICAS,0.00
90576,1979-02-07,F,Anápolis,ALEXANDRINA,0.00
107298,1986-06-16,F,Anápolis,VIVIAN PARQUE,0.00
40448,1952-06-24,F,Anápolis,ITAMARATY,0.00
4201,1964-09-18,F,Anápolis,ALEXANDRINA,0.00
41600,1964-08-28,F,Anápolis,JUNDIAI,0.00
55538,1943-10-01,F,Anápolis,ALEXANDRINA,0.00
97539,1954-07-15,F,Anápolis,RAUL BALDUINO,0.00
105280,1976-09-25,F,Anápolis,ANTONIO FERNANDES,0.00
103127,2012-06-08,F,Anápolis,JAIARA,0.00
35044,1970-06-19,F,Anápolis,JARDIM ALEXANDRINA,1000.00
117426,1987-07-08,F,Anápolis,JARDIM SUIÇO,0.00
111804,0000-00-00,F,Anápolis,CIDADE UNIVERSITARIA,0.00
52688,1968-05-10,F,Anápolis,SAO CARLOS,0.00
98494,1954-02-17,F,Anápolis,SAO LOURENCO,0.00
48728,1986-08-13,F,Anápolis,BOM SUCESSO,0.00
104934,1982-08-05,F,Anápolis,JAIARA,900.00
15400,1958-05-03,F,Anápolis,SANTANA,0.00
43070,0000-00-00,F,Anápolis,VILA FORMOSA 2ª ETPA,0.00
119965,1964-06-07,F,Anápolis,RESIDENCIAL DAS ROSA,0.00
108921,0000-00-00,F,Anápolis,RESIDENCIAL VALE DO,0.00
115996,0000-00-00,F,Anápolis,ANAPOLIS,0.00
98657,1951-03-31,F,Anápolis,CENTRO,0.00
91787,1965-08-05,F,Anápolis,JUNDIAI,0.00
47485,1953-01-24,F,Anápolis,SAO CARLOS,0.00
109631,0000-00-00,F,Anápolis,CALDAS NOVAS,0.00
110963,0000-00-00,F,Anápolis,APARECIDA DE GOIANIA,0.00
22429,1967-06-13,F,Anápolis,JARDIM ALEXANDRINA,300.00
114666,0000-00-00,F,Anápolis,JAIARA,0.00
100304,0000-00-00,F,Anápolis,BOA VISTA,0.00
120368,1981-01-24,F,Anápolis,ANAPOLIS,0.00
62520,1981-04-13,F,Anápolis,JARDIM DAS SAMAMBAIA,0.00
90650,1970-12-20,F,Anápolis,JAIARA,0.00
55674,1939-02-22,F,Anápolis,MARACANA,0.00
15497,1972-03-21,F,Anápolis,VILA GOIS,0.00
10570,1959-07-04,F,Anápolis,ALEXANDRINA,0.00
109127,1990-07-17,F,Anápolis,BRANAPOLIS/CEBRASA,0.00
102439,1971-06-30,F,Anápolis,BRANAPOLIS/CEBRASA,0.00
47941,1947-12-10,F,Anápolis,ALEXANDRINA,0.00
105263,1979-08-03,F,Anápolis,ALEXANDRINA,0.00
98422,1984-08-18,F,Anápolis,ALDEIA DOS SONHOS,0.00
91451,1964-08-02,F,Anápolis,JARDIM DAS AMERICAS,0.00
66666,0000-00-00,F,Anápolis,JARDIM AMERICA,0.00
41601,1975-07-20,F,Anápolis,JUNDIAI,0.00
19383,1962-01-17,F,Anápolis,MARACANA,0.00
65853,1941-04-24,F,Anápolis,JARDIM DAS AMERICAS,0.00
29535,1947-01-10,F,Anápolis,MARACANA,0.00
55672,1950-08-28,F,Anápolis,ALEXANDRINA,0.00
99004,1985-02-02,F,Anápolis,ARCO VERDE,0.00
118700,1966-07-31,F,Anápolis,JARDIM PROGRESSO,0.00
97833,1982-08-28,F,Anápolis,JK SETOR OESTE,0.00
59978,1969-04-27,F,Anápolis,BOUGANVILLE,0.00
14515,1971-10-29,F,Anápolis,SETOR SUL JAMIL MIGU,0.00
90799,1951-08-04,F,Anápolis,NOSSA SENHORA D`ABAD,0.00
117295,1955-06-05,F,Anápolis,ALEXANDRINA,0.00
64724,1967-12-02,F,Anápolis,IAPC,0.00
99103,1977-11-03,F,Anápolis,INDEFINIDO,0.00
46815,1970-09-19,F,Anápolis,ANTONIO FERNANDES,0.00
54034,0000-00-00,F,Anápolis,INTERLANDIA,0.00
56547,1954-10-07,F,Anápolis,BOM SUCESSO,0.00
90914,1969-11-01,F,Anápolis,IRACEMA PARQUE,0.00
111735,1978-01-01,F,Anápolis,ALEXANDRINA,450.00
23955,1958-07-23,F,Anápolis,NOSSA SENHORA D`ABAD,0.00
55381,1973-02-04,F,Anápolis,NOVA VILA,0.00
39358,1966-08-31,F,Anápolis,INDEFINIDO,0.00
98492,1967-11-07,F,Anápolis,BANDEIRAS,0.00
32816,1963-04-07,F,Anápolis,ALEXANDRINA,0.00
45769,1943-04-14,F,Anápolis,MARACANA,0.00
29886,1972-09-28,F,Anápolis,VILA GOIS,0.00
103033,0000-00-00,F,Anápolis,LAS PALMAS,0.00
